OID_,Area_Geo,Length_km,width_km,AR,Lat_Center,Lon_Center,Diam_Geo
196,579.189755816999991,27.646999999999998,25.609000000000002,0.926284949542000,10.051201464300000,-89.059769140900002,26.628000000000000
197,562.594540800000004,30.382999999999999,24.988000000000000,0.822433597736000,10.027133262600000,-89.270156957599994,27.685500000000001
198,81.529065039399995,10.228000000000000,10.012000000000000,0.978881501760000,-21.298722054599999,-89.044057977700007,10.119999999999999
199,339.304134652000016,22.759000000000000,19.210999999999999,0.844105628543000,0.654418401202000,-87.993140179400001,20.984999999999999
200,120.046800152000003,12.528000000000000,11.933999999999999,0.952586206897000,-34.773804516200002,-87.379723899100000,12.231000000000000
201,555.230226462000019,26.536000000000001,25.997000000000000,0.979687971058000,5.978789540380000,-86.194186440999999,26.266500000000001
202,145.754547508999991,15.012000000000000,11.864000000000001,0.790301092459000,-20.123624017099999,-84.887773504400002,13.438000000000001
203,148.167010852000004,14.148999999999999,13.132000000000000,0.928122128772000,14.220688403200000,-83.251436477699997,13.640499999999999
204,158.026052947000011,15.521000000000001,13.446000000000000,0.866310160428000,-42.387248226200001,-80.980012124200002,14.483499999999999
205,236.900919864999992,19.379999999999999,15.400000000000000,0.794633642931000,15.227491962000000,-78.421914434399994,17.390000000000001
206,87.688442071099999,10.782000000000000,10.375999999999999,0.962344648488000,41.419835659199997,-76.484754679399998,10.579000000000001
207,126.752345329999997,12.846000000000000,12.740000000000000,0.991748404173000,41.120888206899998,-76.169210085600000,12.792999999999999
208,131.988336198000013,13.789999999999999,12.590999999999999,0.913052936911000,41.277433678199998,-76.825373317100002,13.190500000000000
209,132.277927011000003,13.414999999999999,12.163000000000000,0.906671636228000,12.075915437600001,-75.583683149600006,12.789000000000000
210,146.995945460999991,13.529000000000000,13.414000000000000,0.991499741296000,-32.516089607100000,-75.821155357300000,13.471500000000001
211,222.915489615000013,20.919000000000000,13.744999999999999,0.657058176777000,-37.684447951400003,-75.736492297799998,17.332000000000001
212,285.883722071000022,20.445000000000000,17.556000000000001,0.858694057227000,-30.202081854399999,-71.399369144700003,19.000499999999999
213,249.885013613000012,17.898000000000000,16.716999999999999,0.934014973740000,-30.271583560600000,-71.091749884600006,17.307500000000001
214,149.809964791999988,14.140000000000001,12.845000000000001,0.908415841584000,13.003124367000000,-70.586919433399999,13.492500000000000
215,407.979476964000014,25.547999999999998,19.497000000000000,0.763151714420000,-34.955015877900003,-67.515645903999996,22.522500000000001
216,850.776127398999961,35.716000000000001,29.091000000000001,0.814508903573000,-9.538192955020000,-64.651382066500005,32.403500000000001
217,3481.236143680000168,66.638000000000005,62.764000000000003,0.941865001951000,-28.691569253000001,-63.410215850299998,64.700999999999993
218,429.405040708000001,24.027000000000001,21.602000000000000,0.899071877471000,10.213498586800000,-58.457784600399997,22.814499999999999
219,207.647923393000013,16.809999999999999,16.230000000000000,0.965496728138000,-5.641392295890000,-53.772623875199997,16.520000000000000
220,348.973498741000014,26.129999999999999,17.106999999999999,0.654688097972000,-7.054986262010000,-50.430700531900001,21.618500000000001
221,368.690051340000025,21.698000000000000,21.010000000000002,0.968292008480000,-27.484995855800001,-48.865438835500001,21.353999999999999
222,496.339766907000012,25.853999999999999,24.027999999999999,0.929372630928000,-25.042298209300000,-48.815520111900000,24.940999999999999
223,244.537600351000009,18.643999999999998,15.965999999999999,0.856361295859000,9.632695316500000,-47.512661208399997,17.305000000000000
224,199.580535107999992,16.899999999999999,14.880000000000001,0.880473372781000,38.628725043899998,-41.007234279400002,15.890000000000001
225,247.614337231999997,17.939000000000000,17.548999999999999,0.978259657729000,9.854044882040000,-41.628201244200000,17.744000000000000
226,321.104709437999986,20.908999999999999,19.440000000000001,0.929743172796000,6.311500173510000,-41.780901133400000,20.174499999999998
227,338.584616272000005,20.835999999999999,20.297999999999998,0.974179305049000,-2.171096418200000,-40.027803068200001,20.567000000000000
228,93.194781900099997,12.946000000000000,8.680000000000000,0.670477367527000,39.139140146700001,-40.505267898000000,10.813000000000001
229,61.962651220399998,9.409100000000000,8.114900000000000,0.862452306809000,-39.651550116999999,-40.808517000300000,8.762000000000000
230,81.542026174499995,10.449000000000000,9.588200000000001,0.917618910901000,-2.675053067960000,-39.654539635600003,10.018599999999999
231,74.818763679800000,9.777900000000001,9.289600000000000,0.950060851512000,-1.290103860440000,-38.901565824199999,9.533750000000000
232,73.742780610300002,10.053000000000001,9.314500000000001,0.926539341490000,4.022323303520000,-37.735524409600004,9.683750000000000
